scientificName,latitude,longitude,country,year,month,day
Gossypium hirsutum L.,26.460335,-82.158524,United States of America,2018.0,12.0,26.0
Gossypium hirsutum L.,25.13167,-81.040666,United States of America,2018.0,12.0,23.0
Gossypium hirsutum L.,26.440323,-82.075807,United States of America,2017.0,1.0,22.0
Gossypium hirsutum L.,28.0414,-82.3506,United States of America,2017.0,5.0,2.0
Gossypium hirsutum L.,33.167011,-101.980865,United States of America,2017.0,8.0,26.0
Gossypium hirsutum L.,33.540596,-81.278704,United States of America,2017.0,9.0,25.0
Gossypium hirsutum L.,35.022485,-114.58927,United States of America,2017.0,9.0,5.0
Gossypium hirsutum L.,30.097854,-98.433445,United States of America,2017.0,10.0,3.0
Gossypium hirsutum L.,35.670323,-78.496083,United States of America,2017.0,10.0,4.0
Gossypium hirsutum L.,33.708024,-101.989865,United States of America,2016.0,5.0,11.0
Gossypium hirsutum L.,25.12555,-80.407447,United States of America,2016.0,8.0,20.0
Gossypium hirsutum L.,26.460528,-82.157692,United States of America,2015.0,6.0,24.0
Gossypium hirsutum L.,30.627977,-96.334407,United States of America,1967.0,6.0,28.0
Gossypium hirsutum L.,30.627977,-96.334407,United States of America,1967.0,8.0,22.0
Gossypium hirsutum L.,30.627977,-96.334407,United States of America,1967.0,8.0,14.0
Gossypium hirsutum L.,35.478436,-76.845567,United States of America,1966.0,8.0,4.0
Gossypium hirsutum L.,31.180909,-99.4154,United States of America,1965.0,10.0,10.0
Gossypium hirsutum L.,32.385014,-106.779647,United States of America,1964.0,8.0,23.0
Gossypium hirsutum L.,24.9844,-80.6679,United States of America,1964.0,12.0,15.0
Gossypium hirsutum L.,21.3,-157.8,United States of America,1962.0,1.0,31.0
Gossypium hirsutum L.,35.806411,-78.668393,United States of America,1962.0,5.0,
Gossypium hirsutum L.,24.672643,-81.353244,United States of America,1961.0,12.0,20.0
Gossypium hirsutum L.,35.810168,-76.219206,United States of America,1955.0,7.0,26.0
Gossypium hirsutum L.,33.456189,-88.791872,United States of America,1951.0,4.0,30.0
Gossypium hirsutum L.,33.456189,-88.791872,United States of America,1951.0,5.0,12.0
Gossypium hirsutum L.,25.522516,-81.04393,United States of America,1951.0,12.0,28.0
Gossypium hirsutum L.,32.910737,-96.354365,United States of America,1950.0,7.0,7.0
Gossypium hirsutum L.,24.69222,-81.37277,United States of America,1948.0,4.0,4.0
Gossypium hirsutum L.,25.77527,-80.20972,United States of America,1945.0,4.0,15.0
Gossypium hirsutum L.,30.627977,-96.334407,United States of America,1938.0,8.0,22.0
Gossypium hirsutum L.,41.37833,-72.10277,United States of America,1933.0,9.0,12.0
Gossypium hirsutum L.,35.901766,-79.005082,United States of America,1931.0,8.0,18.0
Gossypium hirsutum L.,36.56166,-90.50611,United States of America,1930.0,7.0,12.0
Gossypium hirsutum L.,32.0,-84.0,United States of America,1930.0,,
Gossypium hirsutum L.,39.10611,-94.51055,United States of America,1921.0,8.0,3.0
Gossypium hirsutum L.,27.80583,-82.78583,United States of America,1919.0,3.0,19.0
Gossypium hirsutum L.,33.090171,-111.771056,United States of America,1916.0,11.0,14.0
Gossypium hirsutum L.,38.886865,-77.030141,United States of America,1905.0,10.0,10.0
Gossypium punctatum Schumach. & Thonn.,25.381502,-80.248941,United States of America,1901.0,11.0,7.0
Gossypium hirsutum f. pollardii Roberty,24.9143,-80.638118,United States of America,1898.0,3.0,24.0
Gossypium hirsutum var. uliginosum Roberty,24.555702,-81.782591,United States of America,1896.0,5.0,11.0
Gossypium hirsutum L.,24.55472,-81.79138,United States of America,1896.0,5.0,11.0
Gossypium hirsutum L.,36.23611,-90.05555,United States of America,1893.0,7.0,27.0
Gossypium hirsutum L.,33.08333,-111.7,United States of America,,,
Gossypium hirsutum L.,33.08333,-111.7,United States of America,,,
Gossypium hirsutum L.,33.08333,-111.7,United States of America,,,
Gossypium hirsutum L.,33.08333,-111.7,United States of America,,,
Gossypium hirsutum L.,40.65,46.35,United States of America,,,
Gossypium hirsutum L.,33.083333,-111.7,United States of America,,,
Gossypium hirsutum L.,40.65,46.35,United States of America,,,
Gossypium hirsutum L.,40.65,46.35,United States of America,,,
Gossypium hirsutum L.,40.65,46.35,United States of America,,,
Gossypium hirsutum L.,40.65,46.35,United States of America,,,
Gossypium hirsutum L.,40.65,46.35,United States of America,,,
Gossypium hirsutum L.,40.65,46.35,United States of America,,,
Gossypium hirsutum L.,40.65,46.35,United States of America,,,
Gossypium hirsutum L.,25.141791,-80.999241,United States of America,,,
Gossypium hirsutum L.,40.6333,46.3833,United States of America,,,
Gossypium hirsutum L.,40.65,46.35,United States of America,,,
Gossypium hirsutum L.,40.65,46.35,United States of America,,,
Gossypium hirsutum L.,40.6333,46.3833,United States of America,,,
Gossypium hirsutum L.,40.65,46.35,United States of America,,,
Gossypium hirsutum L.,33.083333,-111.7,United States of America,,,
Gossypium hirsutum L.,40.65,46.35,United States of America,,,
Gossypium hirsutum L.,40.65,46.35,United States of America,,,
Gossypium hirsutum L.,25.11,-80.91,United States of America,,,
Gossypium hirsutum L.,40.65,46.35,United States of America,,,
Gossypium hirsutum L.,40.65,46.35,United States of America,,,
Gossypium hirsutum L.,40.65,46.35,United States of America,,,
Gossypium hirsutum L.,40.65,46.35,United States of America,,,
Gossypium hirsutum L.,40.65,46.35,United States of America,,,
Gossypium hirsutum L.,40.65,46.35,United States of America,,,
Gossypium hirsutum L.,33.083333,-111.7,United States of America,,,
Gossypium hirsutum L.,40.65,46.35,United States of America,,,
Gossypium hirsutum L.,40.65,46.35,United States of America,,,
Gossypium hirsutum L.,40.65,46.35,United States of America,,,
Gossypium hirsutum L.,40.6333,46.3833,United States of America,,,
Gossypium hirsutum L.,40.65,46.35,United States of America,,,
Gossypium hirsutum L.,40.65,46.35,United States of America,,,
Gossypium barbadense L.,21.278127,-157.799447,United States of America,2024.0,2.0,23.0
Gossypium barbadense L.,21.301712,-157.81498,United States of America,2024.0,4.0,29.0
Gossypium barbadense L.,21.659492,-158.056359,United States of America,2023.0,2.0,7.0
Gossypium barbadense L.,21.244516,-157.881346,United States of America,2023.0,2.0,13.0
Gossypium barbadense L.,20.025258,-155.821288,United States of America,2023.0,6.0,20.0
Gossypium barbadense L.,40.86,-73.873558,United States of America,2023.0,9.0,15.0
Gossypium barbadense L.,21.287867,-157.793075,United States of America,2022.0,11.0,7.0
Gossypium barbadense L.,20.173594,-155.89926,United States of America,2019.0,12.0,17.0
Gossypium barbadense L.,41.6499,-71.3422,United States of America,2015.0,7.0,9.0
Gossypium barbadense L.,0.0,0.0,United States of America,2007.0,6.0,6.0
Gossypium barbadense L.,30.4405,-81.433333,United States of America,2005.0,9.0,30.0
Gossypium barbadense L.,30.285957,-97.731726,United States of America,1981.0,4.0,8.0
Gossypium barbadense L.,30.285957,-97.731726,United States of America,1981.0,6.0,28.0
Gossypium barbadense L.,34.46583,-79.35055,United States of America,1977.0,1.0,4.0
Gossypium barbadense L.,35.908313,-79.051111,United States of America,1975.0,4.0,29.0
Gossypium barbadense L.,35.90823,-79.05108,United States of America,1975.0,5.0,1.0
Gossypium barbadense L.,35.90823,-79.05108,United States of America,1975.0,5.0,1.0
Gossypium barbadense L.,35.90823,-79.05108,United States of America,1975.0,5.0,1.0
Gossypium barbadense L.,35.908297,-79.051065,United States of America,1975.0,5.0,1.0
Gossypium barbadense L.,35.908297,-79.051065,United States of America,1975.0,5.0,1.0
Gossypium barbadense L.,35.9132,-79.055844,United States of America,1975.0,5.0,1.0
Gossypium barbadense L.,36.03813,-90.94826,United States of America,1972.0,10.0,12.0
Gossypium barbadense L.,33.97361,-117.32722,United States of America,1970.0,8.0,19.0
Gossypium barbadense L.,33.973611,-117.327222,United States of America,1970.0,8.0,19.0
Gossypium barbadense L.,33.973611,-117.327222,United States of America,1970.0,10.0,15.0
Gossypium barbadense L.,33.97361,-117.32722,United States of America,1970.0,10.0,15.0
Gossypium barbadense L.,33.975,-117.325,United States of America,1970.0,11.0,18.0
Gossypium barbadense L.,33.975,-117.325,United States of America,1970.0,11.0,18.0
Gossypium barbadense L.,33.973611,-117.327222,United States of America,1968.0,8.0,22.0
Gossypium barbadense L.,33.97361,-117.32722,United States of America,1968.0,8.0,22.0
Gossypium barbadense L.,30.627977,-96.334407,United States of America,1967.0,8.0,11.0
Gossypium barbadense L.,33.43608,-117.63597,United States of America,1964.0,9.0,10.0
Gossypium barbadense L.,21.0,-156.6,United States of America,1962.0,4.0,14.0
Gossypium barbadense L.,21.0,-156.6,United States of America,1962.0,4.0,14.0
Gossypium barbadense L.,21.3,-157.8,United States of America,1958.0,2.0,11.0
Gossypium barbadense L.,23.1,-157.8,United States of America,1958.0,2.0,11.0
Gossypium barbadense L.,33.45472,-88.78861,United States of America,1957.0,5.0,10.0
Gossypium barbadense L.,25.61472,-80.31083,United States of America,1950.0,1.0,20.0
Gossypium barbadense L.,25.71944,-80.27861,United States of America,1950.0,1.0,20.0
Gossypium barbadense L.,18.833333,-159.966667,United States of America,1947.0,8.0,13.0
Gossypium barbadense L.,21.6833,-158.0,United States of America,1933.0,4.0,10.0
Gossypium barbadense L.,21.3333,-157.783,United States of America,1932.0,1.0,9.0
Gossypium barbadense L.,31.852307,-110.974812,United States of America,1927.0,7.0,15.0
Gossypium barbadense L.,27.84333,-82.78305,United States of America,1919.0,1.0,4.0
Gossypium barbadense L.,21.6,-157.9,United States of America,1908.0,12.0,3.0
Gossypium barbadense L.,40.64083,-74.88166,United States of America,1905.0,10.0,10.0
Gossypium barbadense L.,32.38666,-80.56083,United States of America,1902.0,9.0,30.0
Gossypium barbadense L.,32.13573,-83.127095,United States of America,1901.0,10.0,11.0
Gossypium barbadense L.,30.193789,-93.815381,United States of America,,,
Gossypium barbadense L.,40.65,46.35,United States of America,,,
Lolium perenne L.,39.781061,-121.746897,United States of America,2024.0,2.0,10.0
Lolium perenne L.,39.773264,-121.463492,United States of America,2024.0,2.0,21.0
Lolium perenne L.,30.61368,-84.820372,United States of America,2024.0,2.0,29.0
Lolium perenne L.,39.052161,-121.220166,United States of America,2024.0,3.0,6.0
Lolium perenne L.,30.36762,-97.02478,United States of America,2024.0,3.0,8.0
Lolium perenne L.,31.069271,-97.665908,United States of America,2024.0,3.0,15.0
Lolium perenne L.,30.625247,-97.48195,United States of America,2024.0,3.0,15.0
Lolium perenne L.,33.791447,-117.760751,United States of America,2024.0,3.0,17.0
Lolium perenne L.,29.572167,-95.115097,United States of America,2024.0,3.0,23.0
Lolium perenne L.,30.574872,-96.359039,United States of America,2024.0,3.0,23.0
Lolium perenne L.,30.695404,-97.821775,United States of America,2024.0,3.0,19.0
Lolium perenne L.,30.1481,-91.772537,United States of America,2024.0,3.0,27.0
Lolium perenne L.,32.738047,-97.327705,United States of America,2024.0,3.0,27.0
Lolium perenne L.,32.439985,-93.66028,United States of America,2024.0,3.0,27.0
Lolium perenne L.,30.851818,-96.964906,United States of America,2024.0,3.0,30.0
Lolium perenne L.,31.171579,-95.921023,United States of America,2024.0,3.0,31.0
Festuca perennis (L.) Columbus & J.P.Sm.,39.051371,-121.221072,United States of America,2024.0,3.0,6.0
Lolium perenne L.,30.165374,-96.421934,United States of America,2024.0,4.0,1.0
Lolium perenne L.,30.150758,-91.77842,United States of America,2024.0,4.0,1.0
Lolium perenne L.,30.508225,-97.678896,United States of America,2024.0,4.0,6.0
Lolium perenne L.,30.223037,-97.157713,United States of America,2024.0,4.0,7.0
Lolium perenne L.,30.631006,-97.631972,United States of America,2024.0,4.0,8.0
Lolium perenne L.,30.929038,-96.932487,United States of America,2024.0,4.0,8.0
Lolium perenne L.,38.608162,-121.162797,United States of America,2024.0,4.0,9.0
Lolium perenne L.,31.713258,-97.586675,United States of America,2024.0,4.0,10.0
Lolium perenne L.,29.562321,-95.120589,United States of America,2024.0,4.0,13.0
Lolium perenne L.,32.482052,-96.899483,United States of America,2024.0,4.0,15.0
Lolium perenne L.,30.567212,-96.213287,United States of America,2024.0,4.0,14.0
Lolium perenne L.,32.98593,-96.632255,United States of America,2024.0,4.0,16.0
Lolium perenne L.,30.600488,-96.340172,United States of America,2024.0,4.0,17.0
Lolium perenne L.,30.210901,-92.156751,United States of America,2024.0,4.0,20.0
Lolium perenne L.,32.307621,-95.214294,United States of America,2024.0,4.0,22.0
Lolium perenne L.,34.045636,-94.339538,United States of America,2024.0,4.0,8.0
Lolium perenne L.,34.984028,-82.012305,United States of America,2024.0,4.0,26.0
Lolium perenne L.,32.677472,-97.163514,United States of America,2024.0,4.0,26.0
Lolium perenne L.,30.606655,-96.352088,United States of America,2024.0,4.0,26.0
Lolium perenne L.,30.357449,-95.701581,United States of America,2024.0,4.0,26.0
Lolium perenne L.,30.444806,-96.088605,United States of America,2024.0,4.0,26.0
Lolium perenne L.,29.277166,-95.715744,United States of America,2024.0,4.0,26.0
Lolium perenne L.,33.058895,-97.709073,United States of America,2024.0,4.0,26.0
Lolium perenne L.,37.798595,-122.479333,United States of America,2024.0,4.0,26.0
Lolium perenne L.,29.535845,-98.643357,United States of America,2024.0,4.0,26.0
Lolium perenne L.,30.794862,-96.529096,United States of America,2024.0,4.0,26.0
Lolium perenne L.,30.579463,-96.294563,United States of America,2024.0,4.0,26.0
Lolium perenne L.,30.380781,-88.713708,United States of America,2024.0,4.0,26.0
Lolium perenne L.,30.618438,-96.324546,United States of America,2024.0,4.0,26.0
Lolium perenne L.,29.252844,-95.596681,United States of America,2024.0,4.0,26.0
Lolium perenne L.,29.277152,-95.715819,United States of America,2024.0,4.0,26.0
Lolium perenne L.,29.554728,-95.584994,United States of America,2024.0,4.0,27.0
Lolium perenne L.,32.74252,-97.572617,United States of America,2024.0,4.0,27.0
Lolium perenne L.,29.927019,-95.923584,United States of America,2024.0,4.0,27.0
Lolium perenne L.,37.926324,-122.299645,United States of America,2024.0,4.0,27.0
Lolium perenne L.,32.743759,-97.566226,United States of America,2024.0,4.0,27.0
Lolium perenne L.,29.631493,-95.512742,United States of America,2024.0,4.0,27.0
Lolium perenne L.,37.923976,-122.301285,United States of America,2024.0,4.0,27.0
Lolium perenne L.,33.156983,-96.568295,United States of America,2024.0,4.0,27.0
Lolium perenne L.,30.388452,-95.459832,United States of America,2024.0,4.0,27.0
Lolium perenne L.,29.566151,-98.48098,United States of America,2024.0,4.0,27.0
Lolium perenne L.,29.037908,-95.568328,United States of America,2024.0,4.0,27.0
Lolium perenne L.,30.140975,-95.165992,United States of America,2024.0,4.0,27.0
Lolium perenne L.,32.76457,-96.757163,United States of America,2024.0,4.0,27.0
Lolium perenne L.,29.912377,-95.659497,United States of America,2024.0,4.0,27.0
Lolium perenne L.,37.911566,-122.491668,United States of America,2024.0,4.0,27.0
Lolium perenne L.,35.884313,-78.536725,United States of America,2024.0,4.0,27.0
Lolium perenne L.,32.587837,-97.099113,United States of America,2024.0,4.0,28.0
Lolium perenne L.,30.554316,-97.022352,United States of America,2024.0,4.0,26.0
Lolium perenne L.,29.890478,-98.724525,United States of America,2024.0,4.0,28.0
Lolium perenne L.,30.789663,-96.951728,United States of America,2024.0,4.0,28.0
Lolium perenne L.,29.317543,-98.057043,United States of America,2024.0,4.0,28.0
Lolium perenne L.,31.017683,-97.423896,United States of America,2024.0,4.0,28.0
Lolium perenne L.,29.335342,-95.288667,United States of America,2024.0,4.0,28.0
Lolium perenne L.,38.009178,-122.666078,United States of America,2024.0,4.0,27.0
Lolium perenne L.,32.788042,-96.586825,United States of America,2024.0,4.0,28.0
Lolium perenne L.,30.470317,-91.01615,United States of America,2024.0,4.0,29.0
Lolium perenne L.,29.46774,-98.466976,United States of America,2024.0,4.0,29.0
Lolium perenne L.,29.414299,-95.717662,United States of America,2024.0,4.0,29.0
Lolium perenne L.,33.063933,-96.982641,United States of America,2024.0,4.0,29.0
Lolium perenne L.,30.213247,-95.267312,United States of America,2024.0,4.0,29.0
Lolium perenne L.,31.569732,-97.258332,United States of America,2024.0,4.0,29.0
Lolium perenne L.,32.876233,-97.165086,United States of America,2024.0,4.0,29.0
Lolium perenne L.,30.674562,-96.318863,United States of America,2024.0,4.0,29.0
Lolium perenne L.,29.402787,-95.727858,United States of America,2024.0,4.0,29.0
Lolium perenne L.,29.648337,-95.71222,United States of America,2024.0,4.0,29.0
Lolium perenne L.,29.562655,-95.122864,United States of America,2024.0,4.0,29.0
Lolium perenne L.,30.851506,-96.964027,United States of America,2024.0,4.0,26.0
Lolium perenne L.,29.883527,-95.660897,United States of America,2024.0,4.0,28.0
Lolium perenne L.,29.414211,-95.717928,United States of America,2024.0,4.0,29.0
Lolium perenne L.,29.414703,-95.717472,United States of America,2024.0,4.0,29.0
Lolium perenne L.,30.601225,-96.340897,United States of America,2024.0,4.0,29.0
Lolium perenne L.,31.463358,-96.858906,United States of America,2024.0,4.0,29.0
Lolium perenne L.,30.601317,-96.340858,United States of America,2024.0,4.0,29.0
Lolium perenne L.,34.980135,-97.519892,United States of America,2024.0,4.0,30.0
Lolium perenne L.,30.530994,-97.044866,United States of America,2024.0,4.0,26.0
Lolium perenne L.,29.621492,-98.573363,United States of America,2024.0,4.0,29.0
Lolium perenne L.,30.589443,-96.403465,United States of America,2024.0,4.0,29.0
Lolium perenne L.,31.608473,-97.306081,United States of America,2024.0,4.0,29.0
Lolium perenne L.,30.357912,-91.095161,United States of America,2024.0,4.0,29.0
Lolium perenne L.,29.612017,-98.239762,United States of America,2024.0,4.0,27.0
Lolium perenne L.,29.780745,-95.374027,United States of America,2024.0,4.0,28.0
Lolium perenne L.,29.779987,-95.402672,United States of America,2024.0,4.0,28.0
Lolium perenne L.,29.779357,-95.401785,United States of America,2024.0,4.0,28.0
Lolium perenne L.,29.793757,-94.954348,United States of America,2024.0,4.0,28.0
Lolium perenne L.,33.893719,-117.106599,United States of America,2024.0,4.0,28.0
Lolium perenne L.,30.889758,-96.950683,United States of America,2024.0,4.0,28.0
Lolium perenne L.,30.530924,-97.035849,United States of America,2024.0,4.0,29.0
Lolium perenne L.,29.632947,-98.456887,United States of America,2024.0,4.0,28.0
Lolium perenne L.,29.276563,-95.714984,United States of America,2024.0,4.0,26.0
Lolium perenne L.,29.635247,-98.449403,United States of America,2024.0,4.0,29.0
Lolium perenne L.,30.559,-84.846,United States of America,2024.0,5.0,4.0
Lolium perenne L.,37.92248,-122.302038,United States of America,2024.0,5.0,2.0
Lolium perenne L.,37.922695,-122.3003,United States of America,2024.0,5.0,2.0
Lolium perenne L.,33.251103,-97.149711,United States of America,2024.0,5.0,2.0
Lolium perenne L.,37.922703,-122.300292,United States of America,2024.0,5.0,2.0
Lolium perenne L.,37.918695,-121.941435,United States of America,2024.0,5.0,3.0
Lolium perenne L.,34.976009,-92.288359,United States of America,2024.0,5.0,1.0
Lolium perenne L.,36.014247,-83.7789,United States of America,2024.0,5.0,5.0
Lolium perenne L.,30.761826,-97.155054,United States of America,2024.0,5.0,5.0
Lolium perenne L.,33.657737,-117.45125,United States of America,2024.0,5.0,5.0
Lolium perenne L.,36.183816,-96.268499,United States of America,2024.0,5.0,6.0
Lolium perenne L.,37.710934,-84.331682,United States of America,2024.0,5.0,6.0
Lolium perenne L.,30.842326,-96.983622,United States of America,2024.0,5.0,6.0
Lolium perenne L.,37.741037,-89.227722,United States of America,2024.0,5.0,6.0
Lolium perenne L.,29.943725,-97.891145,United States of America,2024.0,5.0,7.0
Lolium perenne L.,32.635163,-96.920481,United States of America,2024.0,5.0,7.0
Lolium perenne L.,37.86741,-121.761257,United States of America,2024.0,5.0,8.0
Lolium perenne L.,38.021134,-122.09219,United States of America,2024.0,5.0,8.0
Lolium perenne L.,37.954555,-122.581367,United States of America,2024.0,5.0,8.0
Lolium perenne L.,33.173697,-96.614453,United States of America,2024.0,5.0,7.0
Lolium perenne L.,35.471526,-93.448201,United States of America,2024.0,5.0,9.0
Lolium perenne L.,30.392278,-90.115336,United States of America,2024.0,5.0,9.0
Lolium perenne L.,33.901397,-83.387275,United States of America,2024.0,5.0,10.0
Lolium perenne L.,36.61377,-121.67472,United States of America,2024.0,5.0,12.0
Lolium perenne L.,30.108324,-95.246996,United States of America,2024.0,5.0,13.0
Lolium perenne L.,34.10105,-118.09063,United States of America,2024.0,5.0,11.0
Lolium perenne L.,34.580192,-97.972365,United States of America,2024.0,5.0,16.0
Lolium perenne L.,29.477162,-98.646767,United States of America,2024.0,5.0,15.0
Lolium perenne L.,39.937817,-120.946105,United States of America,2024.0,5.0,17.0
Lolium perenne L.,44.044773,-123.059728,United States of America,2024.0,5.0,18.0
Lolium perenne L.,37.80439,-122.177535,United States of America,2024.0,5.0,19.0
Lolium perenne L.,39.543842,-89.892808,United States of America,2024.0,5.0,19.0
Lolium perenne L.,34.655971,-91.383891,United States of America,2024.0,5.0,16.0
Lolium perenne L.,40.984314,-76.932091,United States of America,2024.0,5.0,24.0
Lolium perenne L.,40.982391,-76.920738,United States of America,2024.0,5.0,24.0
Lolium perenne L.,40.088834,-80.372021,United States of America,2024.0,5.0,28.0
Lolium perenne L.,29.742239,-95.749826,United States of America,2024.0,5.0,25.0
Lolium perenne L.,38.311066,-122.68153,United States of America,2024.0,5.0,30.0
Lolium perenne L.,45.02645,-123.017747,United States of America,2024.0,5.0,30.0
Lolium perenne L.,45.026408,-123.017669,United States of America,2024.0,5.0,30.0
Lolium perenne L.,41.240673,-95.990828,United States of America,2024.0,5.0,31.0
Lolium perenne L.,46.758223,-122.122687,United States of America,2024.0,5.0,27.0
Lolium perenne L.,36.569622,-94.770653,United States of America,2024.0,5.0,12.0
Festuca perennis (L.) Columbus & J.P.Sm.,32.781857,-117.075106,United States of America,2024.0,5.0,1.0
Festuca perennis (L.) Columbus & J.P.Sm.,33.8363,-117.647,United States of America,2024.0,5.0,30.0
Festuca perennis (L.) Columbus & J.P.Sm.,35.34457,-120.76774,United States of America,2024.0,5.0,21.0
Festuca perennis (L.) Columbus & J.P.Sm.,35.34365,-120.74789,United States of America,2024.0,5.0,14.0
Lolium perenne L.,47.500355,-122.225793,United States of America,2024.0,6.0,2.0
Lolium perenne L.,36.102111,-94.169328,United States of America,2024.0,6.0,3.0
Lolium perenne L.,47.505649,-122.234436,United States of America,2024.0,6.0,7.0
Lolium perenne L.,38.635333,-77.110283,United States of America,2024.0,6.0,8.0
Lolium perenne L.,41.375612,-70.613967,United States of America,2024.0,6.0,11.0
Lolium perenne L.,44.622604,-124.063791,United States of America,2024.0,6.0,14.0
Lolium perenne L.,40.574204,-104.977838,United States of America,2024.0,6.0,17.0
Lolium perenne L.,34.858309,-89.345452,United States of America,2024.0,6.0,15.0
Lolium perenne L.,45.131714,-87.214705,United States of America,2024.0,6.0,19.0
Lolium perenne L.,40.776389,-74.280537,United States of America,2024.0,6.0,24.0
Lolium perenne L.,40.256095,-75.039068,United States of America,2024.0,6.0,26.0
Lolium perenne L.,41.018717,-81.513912,United States of America,2024.0,6.0,27.0
Lolium perenne L.,44.0332,-123.087936,United States of America,2024.0,6.0,28.0
Lolium perenne L.,43.138894,-88.182639,United States of America,2024.0,6.0,22.0
Lolium perenne L.,60.727896,-150.723123,United States of America,2024.0,6.0,12.0
Lolium perenne L.,34.172653,-118.473945,United States of America,2024.0,7.0,7.0
Lolium perenne L.,48.731364,-122.486117,United States of America,2024.0,7.0,19.0
Lolium perenne L.,48.731405,-122.486196,United States of America,2024.0,7.0,19.0
Lolium perenne L.,48.731439,-122.486178,United States of America,2024.0,7.0,19.0
Lolium perenne L.,48.731404,-122.486155,United States of America,2024.0,7.0,19.0
Lolium perenne L.,48.731408,-122.486222,United States of America,2024.0,7.0,19.0
Lolium perenne L.,60.483742,-150.115608,United States of America,2024.0,8.0,2.0
Lolium perenne L.,42.58386,-88.534625,United States of America,2024.0,8.0,4.0
Lolium perenne L.,44.974878,-123.072511,United States of America,2024.0,8.0,17.0
Lolium perenne L.,47.498893,-122.225435,United States of America,2024.0,8.0,29.0
Lolium perenne L.,60.483231,-150.118622,United States of America,2024.0,8.0,2.0
Lolium perenne L.,60.48304,-150.119454,United States of America,2024.0,8.0,2.0
Lolium perenne L.,60.714144,-150.774248,United States of America,2024.0,8.0,5.0
Lolium perenne L.,60.483758,-150.114702,United States of America,2024.0,8.0,2.0
Lolium perenne L.,60.483519,-150.116139,United States of America,2024.0,8.0,2.0
Lolium perenne L.,60.483559,-150.11677,United States of America,2024.0,8.0,2.0
Lolium perenne L.,60.483327,-150.117401,United States of America,2024.0,8.0,2.0
Lolium perenne L.,39.843119,-75.147714,United States of America,2024.0,9.0,8.0
Lolium perenne L.,47.497292,-122.223755,United States of America,2024.0,9.0,15.0
Lolium perenne L.,35.651597,-78.704718,United States of America,2024.0,9.0,12.0
Lolium perenne L.,45.027714,-123.015336,United States of America,2024.0,12.0,6.0
Lolium perenne L.,45.027675,-123.015319,United States of America,2024.0,12.0,6.0
Lolium perenne L.,37.461153,-121.872894,United States of America,2023.0,2.0,16.0
Lolium perenne L.,29.775995,-95.712288,United States of America,2023.0,2.0,24.0
Lolium perenne L.,29.634076,-82.36883,United States of America,2023.0,3.0,5.0
Lolium perenne L.,32.439584,-96.997638,United States of America,2023.0,3.0,13.0
Lolium perenne L.,30.841832,-96.984262,United States of America,2023.0,3.0,8.0
Lolium perenne L.,30.53668,-96.687785,United States of America,2023.0,3.0,8.0
Lolium perenne L.,37.429171,-121.981492,United States of America,2023.0,3.0,15.0
Lolium perenne L.,30.318188,-96.712433,United States of America,2023.0,3.0,16.0
Lolium perenne L.,30.417713,-87.818458,United States of America,2023.0,3.0,23.0
Lolium perenne L.,33.681422,-117.747486,United States of America,2023.0,3.0,23.0
Lolium perenne L.,32.889377,-96.732171,United States of America,2023.0,3.0,25.0
Lolium perenne L.,31.481353,-97.221108,United States of America,2023.0,3.0,28.0
Lolium perenne L.,30.841625,-96.98214,United States of America,2023.0,3.0,24.0
Lolium perenne L.,30.528913,-91.394212,United States of America,2023.0,3.0,7.0
Lolium perenne L.,32.976379,-96.797935,United States of America,2023.0,4.0,3.0
Lolium perenne L.,29.38665,-95.617317,United States of America,2023.0,4.0,2.0
Lolium perenne L.,29.942779,-89.963516,United States of America,2023.0,4.0,8.0
Lolium perenne L.,32.804537,-96.716888,United States of America,2023.0,4.0,9.0
Lolium perenne L.,40.202397,-122.142836,United States of America,2023.0,4.0,9.0
Lolium perenne L.,29.886425,-95.023605,United States of America,2023.0,4.0,11.0
Lolium perenne L.,32.713612,-96.97814,United States of America,2023.0,4.0,11.0
Lolium perenne L.,32.719781,-116.947494,United States of America,2023.0,4.0,11.0
Lolium perenne L.,33.30739,-97.041173,United States of America,2023.0,4.0,9.0
Lolium perenne L.,29.873338,-98.4953,United States of America,2023.0,4.0,12.0
Lolium perenne L.,30.658572,-96.818078,United States of America,2023.0,4.0,14.0
Lolium perenne L.,30.266338,-97.680578,United States of America,2023.0,4.0,16.0
Lolium perenne L.,30.856945,-97.046928,United States of America,2023.0,4.0,16.0
Lolium perenne L.,30.206683,-95.679497,United States of America,2023.0,4.0,19.0
Lolium perenne L.,31.32655,-97.47078,United States of America,2023.0,4.0,15.0
Lolium perenne L.,32.495945,-94.773849,United States of America,2023.0,4.0,21.0
Lolium perenne L.,37.910408,-122.489845,United States of America,2023.0,4.0,22.0
Lolium perenne L.,30.840285,-96.983478,United States of America,2023.0,4.0,22.0
Lolium perenne L.,32.634515,-96.918984,United States of America,2023.0,4.0,23.0
Lolium perenne L.,32.634475,-96.918975,United States of America,2023.0,4.0,23.0
Lolium perenne L.,29.926938,-95.924062,United States of America,2023.0,4.0,24.0
Lolium perenne L.,32.807373,-96.478432,United States of America,2023.0,4.0,24.0
Lolium perenne L.,32.308662,-96.634263,United States of America,2023.0,4.0,24.0
Lolium perenne L.,33.17823,-87.629822,United States of America,2023.0,4.0,24.0
Lolium perenne L.,33.693887,-117.632233,United States of America,2023.0,4.0,16.0
